booker,game_teams,game_time,log,team1,team2,tie,url
Asianodds,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.17,6.14,36.28,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
Bethard,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.13,5.15,20.50,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
bwin,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.14,5.25,23.00,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
Marathonbet,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.16,5.95,22.00,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
Pinnacle,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.15,6.1,35.48,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
Unibet,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.11,6.75,35.00,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
best deal,IN-PLAY ODDS: FC Monheim - Kleve Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.17,6.75,36.28,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/inplay-odds/
18bet,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.73,4.0,3.90,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
1xBet,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.73,3.98,3.86,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
Asianodds,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.76,4.07,4.16,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
Bethard,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.67,4.1,3.55,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
bwin,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.70,4.25,3.50,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
Marathonbet,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.73,3.94,3.82,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
Pinnacle,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.76,4.07,4.16,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
Unibet,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.55,3.85,4.10,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
William Hill,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.70,3.8,4.00,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
best deal,"FC Monheim - Kleve Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.76,4.25,4.16,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/fc-monheim-kleve-bRSIwUSC/
18bet,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.01,48.0,12.50,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
1xBet,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.01,25.0,25.00,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
Asianodds,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.25,5.42,22.27,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
Bethard,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.01,13.5,20.00,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
bwin,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.01,9.5,67.00,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
Marathonbet,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,N/D,16.75,51.00,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
Pinnacle,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.20,5.42,22.27,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
Unibet,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,N/D,141.0,1001.00,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
best deal,IN-PLAY ODDS: Germania Ratingen - Hilden Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.25,9.5,67.00,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/inplay-odds/
18bet,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.10,3.8,2.85,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
1xBet,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.00,3.72,3.10,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
Asianodds,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.17,3.95,2.97,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
Bethard,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.00,3.85,2.70,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
bwin,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.05,3.8,2.80,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
Marathonbet,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.06,3.75,2.93,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
Pinnacle,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.17,3.95,2.97,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
Unibet,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.06,3.75,2.50,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
William Hill,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.10,3.5,3.00,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
best deal,"Germania Ratingen - Hilden Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.17,3.95,3.10,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/germania-ratingen-hilden-xIRMxlrJ/
18bet,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,12.50,48.0,1.01,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
1xBet,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,25.00,25.0,1.01,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
Asianodds,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,55.00,7.2,1.04,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
Bethard,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.90,3.15,2.10,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
bwin,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,41.00,10.5,1.01,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
Marathonbet,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,33.00,14.0,1.03,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
Pinnacle,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,97.06,19.83,1.02,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
Unibet,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1001.00,181.0,N/D,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
best deal,IN-PLAY ODDS: Meerbusch - Straelen Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,97.06,7.2,2.10,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/inplay-odds/
18bet,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.80,3.6,2.25,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
1xBet,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.94,4.02,1.98,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
Asianodds,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.88,3.68,2.32,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
Bethard,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.45,3.75,2.15,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
bwin,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.85,3.5,2.10,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
Marathonbet,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.74,3.7,2.18,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
Pinnacle,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.88,3.68,2.32,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
Unibet,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.75,3.75,1.93,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
William Hill,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.80,3.5,2.20,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
best deal,"Meerbusch - Straelen Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.94,4.02,2.32,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/meerbusch-straelen-hEcIujb0/
18bet,IN-PLAY ODDS: SC Velbert - Niederwenigern Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,5.50,1.36,5.50,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/inplay-odds/
1xBet,IN-PLAY ODDS: SC Velbert - Niederwenigern Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,6.10,1.32,6.60,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/inplay-odds/
Marathonbet,IN-PLAY ODDS: SC Velbert - Niederwenigern Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,5.45,1.37,6.20,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/inplay-odds/
Unibet,IN-PLAY ODDS: SC Velbert - Niederwenigern Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,6.10,1.29,6.40,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/inplay-odds/
best deal,IN-PLAY ODDS: SC Velbert - Niederwenigern Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,6.10,1.37,6.60,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/inplay-odds/
18bet,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.00,3.8,3.00,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
1xBet,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.04,3.6,3.10,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
Bethard,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.95,3.85,2.85,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
bwin,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.83,4.0,3.20,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
Marathonbet,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.02,3.6,3.13,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
Pinnacle,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.09,3.97,3.12,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
Unibet,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,1.82,3.75,3.00,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
William Hill,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.05,3.4,3.10,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
best deal,"SC Velbert - Niederwenigern Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.09,4.0,3.20,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/sc-velbert-sf-niederwenigern-4OJ80izQ/
18bet,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,26.00,6.0,1.12,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
1xBet,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,28.00,6.45,1.14,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
Asianodds,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,42.00,6.52,1.21,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
Bethard,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,26.00,5.45,1.10,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
bwin,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,29.00,5.5,1.12,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
Marathonbet,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,24.00,6.05,1.15,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
Pinnacle,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,41.20,6.48,1.13,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
Unibet,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,35.00,6.25,1.12,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
best deal,IN-PLAY ODDS: TuRU Dusseldorf - Schonnebeck Soccer Oberliga Niederrhein Betting Odds,"Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,42.00,6.52,1.21,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/inplay-odds/
18bet,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.70,3.8,2.15,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
1xBet,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.69,3.58,2.28,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
Asianodds,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.79,4.21,2.22,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
Bethard,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.50,3.85,2.15,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
bwin,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.40,4.0,2.25,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
Marathonbet,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.74,3.6,2.22,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
Pinnacle,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.79,4.21,2.20,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
Unibet,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.40,3.5,2.23,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
William Hill,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.75,3.5,2.20,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
best deal,"TuRU Dusseldorf - Schonnebeck Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:30",08/14/19 03:06 PM,2.79,4.21,2.28,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/turu-dusseldorf-schonnebeck-A5dydBrs/
18bet,"Kray - Union Nettetal Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:00",08/14/19 03:12 PM,1.85,3.9,3.45,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/kray-union-nettetal-plfAsCTm/
1xBet,"Kray - Union Nettetal Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:00",08/14/19 03:12 PM,1.87,3.72,3.48,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/kray-union-nettetal-plfAsCTm/
Asianodds,"Kray - Union Nettetal Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:00",08/14/19 03:12 PM,1.88,4.01,3.78,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/kray-union-nettetal-plfAsCTm/
Bethard,"Kray - Union Nettetal Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:00",08/14/19 03:12 PM,1.80,4.0,3.15,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/kray-union-nettetal-plfAsCTm/
bwin,"Kray - Union Nettetal Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:00",08/14/19 03:12 PM,1.80,3.9,3.40,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/kray-union-nettetal-plfAsCTm/
Marathonbet,"Kray - Union Nettetal Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:00",08/14/19 03:12 PM,1.85,3.76,3.48,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/kray-union-nettetal-plfAsCTm/
Pinnacle,"Kray - Union Nettetal Betting Odds, Soccer - Oberliga Niederrhein","Today, 14 Aug  2019, 17:00",08/14/19 03:12 PM,1.86,4.01,3.78,https://www.oddsportal.com/soccer/germany/oberliga-niederrhein/kray-union-nettetal-plfAsCTm/
