log,player1,player2,service,game1,game2,score,odds1,odds2
2019-09-06 15:25:07,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,0,"[4, 6][2, 1][-, -]",0.65,0.42
2019-09-06 15:25:39,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,15,"[4, 6][2, 1][-, -]",0.64,0.43
2019-09-06 15:26:17,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,0,"[4, 6][3, 1][-, -]",0.67,0.41
2019-09-06 15:26:49,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,0,"[4, 6][3, 1][-, -]",0.65,0.42
2019-09-06 15:26:54,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,0,"[4, 6][3, 1][-, -]",0.68,0.39
2019-09-06 15:27:00,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,0,"[4, 6][3, 1][-, -]",0.7,0.37
2019-09-06 15:27:27,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,0,"[4, 6][3, 1][-, -]",0.71,0.35
2019-09-06 15:27:48,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,0,"[4, 6][3, 1][-, -]",0.71,0.36
2019-09-06 15:27:59,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,15,"[4, 6][3, 1][-, -]",0.7,0.37
2019-09-06 15:28:26,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,15,"[4, 6][3, 1][-, -]",0.71,0.35
2019-09-06 15:28:47,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,0,0,"[4, 6][4, 1][-, -]",0.74,0.34
2019-09-06 15:30:46,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,0,15,"[4, 6][4, 1][-, -]",0.71,0.36
2019-09-06 15:31:07,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,15,"[4, 6][4, 1][-, -]",0.74,0.34
2019-09-06 15:31:29,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,15,"[4, 6][4, 1][-, -]",0.74,0.33
2019-09-06 15:31:39,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,30,"[4, 6][4, 1][-, -]",0.74,0.33
2019-09-06 15:31:45,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,30,"[4, 6][4, 1][-, -]",0.71,0.36
2019-09-06 15:32:01,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,30,"[4, 6][4, 1][-, -]",0.71,0.36
2019-09-06 15:32:06,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,30,"[4, 6][4, 1][-, -]",0.74,0.33
2019-09-06 15:32:28,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,40,"[4, 6][4, 1][-, -]",0.71,0.36
2019-09-06 15:32:54,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,0,"[4, 6][4, 2][-, -]",0.71,0.36
2019-09-06 15:33:00,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,0,"[4, 6][4, 2][-, -]",0.69,0.38
2019-09-06 15:33:54,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,0,"[4, 6][4, 2][-, -]",0.74,0.34
