In-Play,arb,booker,dev_rst1,dev_rst2,dev_rst3,game_time,log,name_team1,name_team2,result1,result2,result3,score,url
 In Play Odds,0.0,Asianodds,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:26:58,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0416666666666667,Bethard,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:26:58,Cincinnati Reds , San Diego Padres ,1.0,24.0,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0166666666666666,Betsafe,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:26:58,Cincinnati Reds , San Diego Padres ,1.0,60.0,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0166666666666666,Betsson,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:26:58,Cincinnati Reds , San Diego Padres ,1.0,60.0,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,bwin,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:26:58,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.04,Coolbet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:26:58,Cincinnati Reds , San Diego Padres ,1.0,25.0,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Interwetten,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:26:58,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Marathonbet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:26:58,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0166666666666666,NordicBet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:26:58,Cincinnati Reds , San Diego Padres ,1.0,60.0,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.107062347528024,Pinnacle,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:26:58,Cincinnati Reds , San Diego Padres ,1.06,6.11,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Sportingbet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:26:58,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Unibet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:26:58,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.960062893081761,best deal,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:26:58,Cincinnati Reds , San Diego Padres ,1.06,60.0,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.084387139433011,10Bet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Minnesota Twins , Chicago White Sox ,5.45,1.11,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0438596491228072,1xBet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Minnesota Twins , Chicago White Sox ,6.0,1.14,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.1084076777507432,Asianodds,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Minnesota Twins , Chicago White Sox ,5.48,1.08,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0530229791031458,Bethard,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Minnesota Twins , Chicago White Sox ,5.95,1.13,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.043685910942548,Betsafe,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Minnesota Twins , Chicago White Sox ,6.3,1.13,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.043685910942548,Betsson,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Minnesota Twins , Chicago White Sox ,6.3,1.13,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0588687956906502,bwin,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Minnesota Twins , Chicago White Sox ,5.75,1.13,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Coolbet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Minnesota Twins , Chicago White Sox ,N/D,N/D,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Interwetten,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Minnesota Twins , Chicago White Sox ,N/D,N/D,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Marathonbet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Minnesota Twins , Chicago White Sox ,N/D,N/D,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.043685910942548,NordicBet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Minnesota Twins , Chicago White Sox ,6.3,1.13,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.1084076777507432,Pinnacle,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Minnesota Twins , Chicago White Sox ,5.48,1.08,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0588687956906502,Sportingbet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Minnesota Twins , Chicago White Sox ,5.75,1.13,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.051948051948052,Unibet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Minnesota Twins , Chicago White Sox ,7.0,1.1,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0200501253132832,best deal,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Minnesota Twins , Chicago White Sox ,7.0,1.14,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.092085907619888,10Bet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Tampa Bay Rays , Seattle Mariners ,1.03,8.25,N/D,"8th Inning 5:3 (1:0, 0:0, 1:0, 2:3, 0:0, 1:0, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0433962264150942,1xBet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Tampa Bay Rays , Seattle Mariners ,1.06,10.0,N/D,"8th Inning 5:3 (1:0, 0:0, 1:0, 2:3, 0:0, 1:0, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Asianodds,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Tampa Bay Rays , Seattle Mariners ,N/D,N/D,N/D,"8th Inning 5:3 (1:0, 0:0, 1:0, 2:3, 0:0, 1:0, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0576441102756893,Bethard,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Tampa Bay Rays , Seattle Mariners ,1.05,9.5,N/D,"8th Inning 5:3 (1:0, 0:0, 1:0, 2:3, 0:0, 1:0, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0357142857142856,Betsafe,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Tampa Bay Rays , Seattle Mariners ,1.05,12.0,N/D,"8th Inning 5:3 (1:0, 0:0, 1:0, 2:3, 0:0, 1:0, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0357142857142856,Betsson,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Tampa Bay Rays , Seattle Mariners ,1.05,12.0,N/D,"8th Inning 5:3 (1:0, 0:0, 1:0, 2:3, 0:0, 1:0, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0576441102756893,bwin,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Tampa Bay Rays , Seattle Mariners ,1.05,9.5,N/D,"8th Inning 5:3 (1:0, 0:0, 1:0, 2:3, 0:0, 1:0, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0599078341013823,Coolbet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Tampa Bay Rays , Seattle Mariners ,1.05,9.3,N/D,"8th Inning 5:3 (1:0, 0:0, 1:0, 2:3, 0:0, 1:0, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0464078536367691,Marathonbet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Tampa Bay Rays , Seattle Mariners ,8.3,1.08,N/D,"8th Inning 5:3 (1:0, 0:0, 1:0, 2:3, 0:0, 1:0, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0357142857142856,NordicBet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Tampa Bay Rays , Seattle Mariners ,1.05,12.0,N/D,"8th Inning 5:3 (1:0, 0:0, 1:0, 2:3, 0:0, 1:0, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.1067019400352733,Pinnacle,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Tampa Bay Rays , Seattle Mariners ,1.05,6.48,N/D,"8th Inning 5:3 (1:0, 0:0, 1:0, 2:3, 0:0, 1:0, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0576441102756893,Sportingbet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Tampa Bay Rays , Seattle Mariners ,1.05,9.5,N/D,"8th Inning 5:3 (1:0, 0:0, 1:0, 2:3, 0:0, 1:0, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0432900432900432,Unibet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Tampa Bay Rays , Seattle Mariners ,1.05,11.0,N/D,"8th Inning 5:3 (1:0, 0:0, 1:0, 2:3, 0:0, 1:0, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.2038152610441767,best deal,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:26:58,Tampa Bay Rays , Seattle Mariners ,8.3,12.0,N/D,"8th Inning 5:3 (1:0, 0:0, 1:0, 2:3, 0:0, 1:0, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0666666666666667,10Bet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.5,2.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0225197808886184,188BET,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.55,2.65,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.033966033966034,18bet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.54,2.6,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0345178181078745,1xBet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.58,2.49,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0493506493506493,888sport,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.54,2.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0183841315916786,Asianodds,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.56,2.65,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,0.0,bet-at-home,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,N/D,N/D,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.026709139916687,bet365,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.54,2.65,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0500515995872033,Betclic,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.52,2.55,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.051282051282051,Betfair,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.5,2.6,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.05359477124183,Betfred,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.53,2.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0544085183742373,Bethard,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.51,2.55,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0410256410256409,Betsafe,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.56,2.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0410256410256409,Betsson,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.56,2.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.05359477124183,BetVictor,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.53,2.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0415075120957473,Betway,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.54,2.55,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,0.0,BoyleSports,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,N/D,N/D,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.045105940465358,bwin,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.57,2.45,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0544085183742373,ComeOn,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.51,2.55,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.029776674937965,Coolbet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.55,2.6,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.040418207318628,Dafabet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.55,2.53,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0500515995872033,Expekt,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.52,2.55,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0666666666666667,Interwetten,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.5,2.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0483460559796436,Leonbets,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.5,2.62,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0378510378510377,Marathonbet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.56,2.52,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0410256410256409,NordicBet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.56,2.5,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0488516882378776,Oddsring,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.53,2.53,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0183841315916786,Pinnacle,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.56,2.65,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0485197368421053,SBOBET,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.52,2.56,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.045105940465358,Sportingbet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.57,2.45,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.0457516339869282,Titanbet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.53,2.55,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.033182503770739,Unibet,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.56,2.55,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
NO,1.010269882971101,best deal,N/D,N/D,N/D,2019-08-21 15:40:00,2019-08-21 15:26:59,Arizona Diamondbacks , Colorado Rockies,1.58,2.65,N/D,N/D,https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,10Bet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:28:01,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,1xBet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:28:01,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Asianodds,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:28:01,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Bethard,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:28:01,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0125,Betsafe,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:28:01,Cincinnati Reds , San Diego Padres ,1.0,80.0,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0125,Betsson,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:28:01,Cincinnati Reds , San Diego Padres ,1.0,80.0,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,bwin,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:28:01,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Coolbet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:28:01,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Interwetten,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:28:01,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Marathonbet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:28:01,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0125,NordicBet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:28:01,Cincinnati Reds , San Diego Padres ,1.0,80.0,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.107062347528024,Pinnacle,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:28:01,Cincinnati Reds , San Diego Padres ,1.06,6.11,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Sportingbet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:28:01,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Unibet,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:28:01,Cincinnati Reds , San Diego Padres ,N/D,N/D,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.9558962264150942,best deal,N/D,N/D,N/D,2019-08-21 12:35:00,2019-08-21 15:28:01,Cincinnati Reds , San Diego Padres ,1.06,80.0,N/D,"9th Inning 4:2 (0:0, 0:0, 3:1, 1:0, 0:0, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0862533692722371,10Bet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:28:01,Minnesota Twins , Chicago White Sox ,7.0,1.06,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0393824121727455,1xBet,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:28:01,Minnesota Twins , Chicago White Sox ,8.2,1.09,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,0.0,Asianodds,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:28:01,Minnesota Twins , Chicago White Sox ,N/D,N/D,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.054958183990442,Bethard,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:28:01,Minnesota Twins , Chicago White Sox ,7.75,1.08,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
 In Play Odds,1.0435729847494553,Betsafe,N/D,N/D,N/D,2019-08-21 13:10:00,2019-08-21 15:28:01,Minnesota Twins , Chicago White Sox ,8.5,1.08,N/D,"6th Inning 0:4 (0:2, 0:0, 0:1, 0:0, 0:1, 0:0)",https://www.oddsportal.com/baseball/usa/mlb/
